Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQs,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-12+AC0-03 12:49:15,+AC0-76.5175,44.220872,46,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-101,+AC0-16,19.8,+AC0-,+AC0-69,900,20674,54,40,42,42,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,24,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-98,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-104,+AC0-15,,,4G,,,,86.0,5145.0,+AC0-104,+AC0-16,,,4G,,,,76.0,5145.0,+AC0-106,+AC0-20,,,4G,,,,11.0,900.0,+AC0-110,+AC0-19,,,4G,,,,86.0,900.0,+AC0-110,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.5175 44.220872)
2019+AC0-12+AC0-03 12:49:16,+AC0-76.51733,44.220884000000005,48,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-100,+AC0-10,19.8,+AC0-,+AC0-69,900,70,3675,40,41,41,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,25,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-8,,,4G,,,,94.0,66811.0,+AC0-102,+AC0-11,,,4G,,,,86.0,900.0,+AC0-105,+AC0-18,,,4G,,,,86.0,5145.0,+AC0-108,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,11.0,66811.0,+AC0-117,+AC0-10,,,4G,,,,11.0,900.0,+AC0-118,+AC0-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51733 44.22088400000001)
2019+AC0-12+AC0-03 12:49:17,+AC0-76.51716,44.220890000000004,50,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-100,+AC0-10,19.8,+AC0-,+AC0-69,900,85064,2380,40,41,41,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,26,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-8,,,4G,,,,94.0,66811.0,+AC0-102,+AC0-11,,,4G,,,,86.0,900.0,+AC0-105,+AC0-18,,,4G,,,,86.0,5145.0,+AC0-108,+AC0-11,,,4G,,,,76.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,11.0,66811.0,+AC0-117,+AC0-10,,,4G,,,,11.0,900.0,+AC0-118,+AC0-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51716 44.22089)
2019+AC0-12+AC0-03 12:49:18,+AC0-76.51698,44.220901,49,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-100,+AC0-16,19,+AC0-,+AC0-72,900,24163,7778,40,41,41,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,27,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-10,,,4G,,,,94.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,86.0,5145.0,+AC0-102,+AC0-15,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,11.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,11.0,900.0,+AC0-110,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51698 44.220901)
2019+AC0-12+AC0-03 12:49:19,+AC0-76.51681,44.220901,48,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-100,+AC0-16,18.6,+AC0-,+AC0-70,900,68761,3209,40,41,41,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,28,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-10,,,4G,,,,94.0,66811.0,+AC0-102,+AC0-15,,,4G,,,,86.0,5145.0,+AC0-102,+AC0-15,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-19,,,4G,,,,11.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,11.0,900.0,+AC0-110,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51680999999999 44.220901)
2019+AC0-12+AC0-03 12:49:20,+AC0-76.51664,44.220903,49,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-16,18.8,+AC0-,+AC0-71,900,44045,3990,40,41,41,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,29,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-100,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-101,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,86.0,900.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51664 44.220903)
2019+AC0-12+AC0-03 12:49:21,+AC0-76.51647,44.220903,50,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-16,18.8,+AC0-,+AC0-71,900,42187,8522,40,41,41,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,30,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-100,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-101,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,86.0,900.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51647 44.220903)
2019+AC0-12+AC0-03 12:49:21,+AC0-76.51647,44.220903,50,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-16,18.8,+AC0-,+AC0-71,900,42187,8522,40,41,41,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,DOWNLOAD ERROR,,,,30,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-100,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-101,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,86.0,900.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51647 44.220903)
2019+AC0-12+AC0-03 12:49:21,+AC0-76.51647,44.220903,50,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-16,18.8,+AC0-,+AC0-71,900,41068,119,40,41,41,3,G,D,,,,,,49945.0,4345.0,52742.0,4348.0,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,UL/DL TEST,,,,30,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-100,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-101,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,86.0,900.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51647 44.220903)
2019+AC0-12+AC0-03 12:49:21,+AC0-76.51647,44.220903,50,TELUS,302220,3022205600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-16,18.8,+AC0-,+AC0-71,900,41068,119,40,41,41,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,DATA TEST SEQUENCE,,,,30,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-96,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-100,+AC0-16,,,4G,,,,11.0,66811.0,+AC0-101,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-102,+AC0-18,,,4G,,,,11.0,900.0,+AC0-105,+AC0-19,,,4G,,,,86.0,900.0,+AC0-105,+AC0-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51647 44.220903)
2019+AC0-12+AC0-03 12:49:22,+AC0-76.51629,44.220906,51,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-12,18.8,+AC0-,+AC0-71,900,41068,119,40,41,41,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,31,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-98,+AC0-12,,,4G,,,,86.0,900.0,+AC0-105,+AC0-20,,,4G,,,,76.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-106,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-107,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-109,+AC0-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51629 44.220906)
2019+AC0-12+AC0-03 12:49:22,+AC0-76.51629,44.220906,51,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-12,18.8,+AC0-,+AC0-71,900,41068,119,40,41,41,3,G,D,159.0,159.0,159.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,PING TEST,,,,31,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-98,+AC0-12,,,4G,,,,86.0,900.0,+AC0-105,+AC0-20,,,4G,,,,76.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-106,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-107,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-109,+AC0-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51629 44.220906)
2019+AC0-12+AC0-03 12:49:23,+AC0-76.51611,44.220921000000004,52,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-12,18.8,+AC0-,+AC0-71,900,0,0,40,41,41,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,32,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-11,,,4G,,,,94.0,66811.0,+AC0-98,+AC0-12,,,4G,,,,86.0,900.0,+AC0-105,+AC0-20,,,4G,,,,76.0,5145.0,+AC0-105,+AC0-18,,,4G,,,,11.0,900.0,+AC0-106,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-107,+AC0-17,,,4G,,,,11.0,66811.0,+AC0-109,+AC0-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51611 44.220921)
2019+AC0-12+AC0-03 12:49:24,+AC0-76.51593,44.220927,54,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-96,+AC0-14,17.8,+AC0-,+AC0-67,900,47139,8419,40,41,41,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,33,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-95,+AC0-12,,,4G,,,,94.0,66811.0,+AC0-97,+AC0-14,,,4G,,,,11.0,900.0,+AC0-101,+AC0-19,,,4G,,,,86.0,5145.0,+AC0-102,+AC0-14,,,4G,,,,86.0,900.0,+AC0-103,+AC0-20,,,4G,,,,76.0,5145.0,+AC0-103,+AC0-19,,,4G,,,,11.0,66811.0,+AC0-108,+AC0-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51593000000001 44.220927)
2019+AC0-12+AC0-03 12:49:25,+AC0-76.51574,44.220934,55,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-96,+AC0-14,17.8,+AC0-,+AC0-67,900,38787,8547,40,42,42,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,5.0,,,,,34,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-95,+AC0-12,,,4G,,,,94.0,66811.0,+AC0-97,+AC0-14,,,4G,,,,11.0,900.0,+AC0-101,+AC0-19,,,4G,,,,86.0,5145.0,+AC0-102,+AC0-14,,,4G,,,,86.0,900.0,+AC0-103,+AC0-20,,,4G,,,,76.0,5145.0,+AC0-103,+AC0-19,,,4G,,,,11.0,66811.0,+AC0-108,+AC0-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51574000000001 44.220934)
2019+AC0-12+AC0-03 12:49:26,+AC0-76.51554,44.220942,55,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-17,17.8,+AC0-,+AC0-67,900,73698,1536,40,42,42,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,35,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,11.0,66811.0,+AC0-102,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-19,,,4G,,,,11.0,900.0,+AC0-107,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51554 44.220942)
2019+AC0-12+AC0-03 12:49:27,+AC0-76.51535,44.220949,52,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-17,17,+AC0-,+AC0-69,900,30901,5690,40,43,43,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,36,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,11.0,66811.0,+AC0-102,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-19,,,4G,,,,11.0,900.0,+AC0-107,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51535 44.220949)
2019+AC0-12+AC0-03 12:49:28,+AC0-76.51517,44.220956,50,TELUS,302220,3022205600900043,,543037,43,56009,4G,LTE,+AC0-99,+AC0-17,17,+AC0-,+AC0-69,900,55943,6649,40,44,44,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,36,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-98,+AC0-12,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-16,,,4G,,,,86.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,11.0,66811.0,+AC0-102,+AC0-19,,,4G,,,,76.0,5145.0,+AC0-104,+AC0-19,,,4G,,,,11.0,900.0,+AC0-107,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.51517 44.220956)
2019+AC0-12+AC0-03 12:49:29,+AC0-76.515,44.220964,48,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-98,+AC0-14,17,+AC0-,+AC0-69,900,55943,6649,40,45,45,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,,,,,37,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-10,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,86.0,900.0,+AC0-107,+AC0-20,,,4G,,,,151.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,11.0,66811.0,+AC0-109,+AC0-14,,,4G,,,,11.0,900.0,+AC0-110,+AC0-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.515 44.220964)
2019+AC0-12+AC0-03 12:49:29,+AC0-76.515,44.220964,48,TELUS,302220,3022205600900043,,543037,43,56009,4G,LTE,+AC0-98,+AC0-14,17,+AC0-,+AC0-69,900,77853,542,40,45,45,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,DOWNLOAD ERROR,,,,37,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-10,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,86.0,900.0,+AC0-107,+AC0-20,,,4G,,,,151.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,11.0,66811.0,+AC0-109,+AC0-14,,,4G,,,,11.0,900.0,+AC0-110,+AC0-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.515 44.220964)
2019+AC0-12+AC0-03 12:49:29,+AC0-76.515,44.220964,48,TELUS,302610,3026105600900043,,543037,43,56009,4G,LTE,+AC0-98,+AC0-14,17,+AC0-,+AC0-69,900,77853,542,40,45,45,3,G,D,,,,,,55628.0,4364.0,63536.0,4364.0,,M,13,1,,,+AC0-1,1000,25.107.104.209,6.0,UL/DL TEST,,,,38,2B,8493D,DAC9,139017515,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L2,,,,4G,,,,425.0,5145.0,+AC0-97,+AC0-10,,,4G,,,,94.0,66811.0,+AC0-99,+AC0-14,,,4G,,,,86.0,5145.0,+AC0-104,+AC0-13,,,4G,,,,76.0,5145.0,+AC0-105,+AC0-20,,,4G,,,,86.0,900.0,+AC0-107,+AC0-20,,,4G,,,,151.0,5145.0,+AC0-107,+AC0-20,,,4G,,,,11.0,66811.0,+AC0-109,+AC0-14,,,4G,,,,11.0,900.0,+AC0-110,+AC0-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.515 44.220964)
